Source;Target;Label;Weight
1123;1150;Node_1123_to_1150;0.99024
1129;1150;Node_1129_to_1150;0.992029
1136;1150;Node_1136_to_1150;0.987692
1144;1150;Node_1144_to_1150;0.994087
1149;1150;Node_1149_to_1150;0.98823
27;1151;Node_27_to_1151;0.988416
60;1151;Node_60_to_1151;0.998865
69;1151;Node_69_to_1151;0.986875
75;1151;Node_75_to_1151;0.987671
172;1151;Node_172_to_1151;0.994513
189;1151;Node_189_to_1151;0.996633
230;1151;Node_230_to_1151;0.986846
234;1151;Node_234_to_1151;0.994296
254;1151;Node_254_to_1151;0.99832
267;1151;Node_267_to_1151;0.989869
282;1151;Node_282_to_1151;0.994287
290;1151;Node_290_to_1151;0.996435
310;1151;Node_310_to_1151;0.995367
426;1151;Node_426_to_1151;0.986213
447;1151;Node_447_to_1151;0.988652
454;1151;Node_454_to_1151;0.988768
458;1151;Node_458_to_1151;0.997581
513;1151;Node_513_to_1151;0.991834
703;1151;Node_703_to_1151;0.995284
723;1151;Node_723_to_1151;0.993206
759;1151;Node_759_to_1151;0.988488
813;1151;Node_813_to_1151;0.993094
836;1151;Node_836_to_1151;0.991814
892;1151;Node_892_to_1151;0.985667
893;1151;Node_893_to_1151;0.989368
934;1151;Node_934_to_1151;0.988126
935;1151;Node_935_to_1151;0.992507
945;1151;Node_945_to_1151;0.991296
959;1151;Node_959_to_1151;0.987798
961;1151;Node_961_to_1151;0.991894
984;1151;Node_984_to_1151;0.988737
1018;1151;Node_1018_to_1151;0.993414
1022;1151;Node_1022_to_1151;0.998819
1025;1151;Node_1025_to_1151;0.991791
1028;1151;Node_1028_to_1151;0.99848
1030;1151;Node_1030_to_1151;0.998
1038;1151;Node_1038_to_1151;0.995576
1047;1151;Node_1047_to_1151;0.988427
1051;1151;Node_1051_to_1151;0.991331
1060;1151;Node_1060_to_1151;0.993013
1062;1151;Node_1062_to_1151;0.9875
1064;1151;Node_1064_to_1151;0.986492
1113;1151;Node_1113_to_1151;0.995892
1118;1151;Node_1118_to_1151;0.992228
1120;1151;Node_1120_to_1151;0.995103
1125;1151;Node_1125_to_1151;0.99792
1133;1151;Node_1133_to_1151;0.990939
1137;1151;Node_1137_to_1151;0.992407
1141;1151;Node_1141_to_1151;0.996973
1142;1151;Node_1142_to_1151;0.990618
24;1152;Node_24_to_1152;0.996033
34;1152;Node_34_to_1152;0.99671
64;1152;Node_64_to_1152;0.988206
123;1152;Node_123_to_1152;0.993294
157;1152;Node_157_to_1152;0.98723
168;1152;Node_168_to_1152;0.995885
171;1152;Node_171_to_1152;0.989611
180;1152;Node_180_to_1152;0.992957
182;1152;Node_182_to_1152;0.98811
204;1152;Node_204_to_1152;0.995929
226;1152;Node_226_to_1152;0.995564
233;1152;Node_233_to_1152;0.996239
247;1152;Node_247_to_1152;0.992459
292;1152;Node_292_to_1152;0.988322
315;1152;Node_315_to_1152;0.989007
376;1152;Node_376_to_1152;0.985847
394;1152;Node_394_to_1152;0.988327
406;1152;Node_406_to_1152;0.9888
427;1152;Node_427_to_1152;0.994582
545;1152;Node_545_to_1152;0.991326
546;1152;Node_546_to_1152;0.996915
568;1152;Node_568_to_1152;0.985969
582;1152;Node_582_to_1152;0.995051
617;1152;Node_617_to_1152;0.986886
627;1152;Node_627_to_1152;0.991249
666;1152;Node_666_to_1152;0.995757
916;1152;Node_916_to_1152;0.997568
927;1152;Node_927_to_1152;0.998309
979;1152;Node_979_to_1152;0.995855
211;1153;Node_211_to_1153;0.987069
713;1153;Node_713_to_1153;0.993538
780;1155;Node_780_to_1155;0.992226
941;1155;Node_941_to_1155;0.9945
718;1156;Node_718_to_1156;0.943653
116;1157;Node_116_to_1157;0.992669
185;1157;Node_185_to_1157;0.98601
384;1157;Node_384_to_1157;0.98578
466;1157;Node_466_to_1157;0.985652
984;1157;Node_984_to_1157;0.988631
1051;1157;Node_1051_to_1157;0.994498
658;1158;Node_658_to_1158;0.982227
38;1159;Node_38_to_1159;0.986313
92;1159;Node_92_to_1159;0.990301
146;1159;Node_146_to_1159;0.989106
177;1159;Node_177_to_1159;0.996247
261;1159;Node_261_to_1159;0.994779
294;1159;Node_294_to_1159;0.967976
360;1159;Node_360_to_1159;0.988283
378;1159;Node_378_to_1159;0.988023
396;1159;Node_396_to_1159;0.989437
462;1159;Node_462_to_1159;0.996467
494;1159;Node_494_to_1159;0.987363
617;1159;Node_617_to_1159;0.987058
661;1159;Node_661_to_1159;0.997741
718;1159;Node_718_to_1159;0.988846
791;1159;Node_791_to_1159;0.988878
961;1159;Node_961_to_1159;0.994952
963;1159;Node_963_to_1159;0.993383
1029;1159;Node_1029_to_1159;0.990087
1047;1159;Node_1047_to_1159;0.990414
1124;1159;Node_1124_to_1159;0.994456
1143;1159;Node_1143_to_1159;0.994362
208;1160;Node_208_to_1160;0.9665
506;1161;Node_506_to_1161;0.977543
38;1162;Node_38_to_1162;0.98677
64;1162;Node_64_to_1162;0.996434
92;1162;Node_92_to_1162;0.989083
123;1162;Node_123_to_1162;0.987572
130;1162;Node_130_to_1162;0.997906
146;1162;Node_146_to_1162;0.991001
161;1162;Node_161_to_1162;0.993661
177;1162;Node_177_to_1162;0.999884
204;1162;Node_204_to_1162;0.986547
216;1162;Node_216_to_1162;0.995655
231;1162;Node_231_to_1162;0.992076
252;1162;Node_252_to_1162;0.997392
261;1162;Node_261_to_1162;0.997113
308;1162;Node_308_to_1162;0.986392
347;1162;Node_347_to_1162;0.987762
378;1162;Node_378_to_1162;0.99843
381;1162;Node_381_to_1162;0.995963
382;1162;Node_382_to_1162;0.991926
462;1162;Node_462_to_1162;0.996743
469;1162;Node_469_to_1162;0.996472
542;1162;Node_542_to_1162;0.996876
546;1162;Node_546_to_1162;0.993051
560;1162;Node_560_to_1162;0.989034
609;1162;Node_609_to_1162;0.988982
617;1162;Node_617_to_1162;0.999516
630;1162;Node_630_to_1162;0.996977
652;1162;Node_652_to_1162;0.989232
658;1162;Node_658_to_1162;0.995378
661;1162;Node_661_to_1162;0.994432
676;1162;Node_676_to_1162;0.992336
791;1162;Node_791_to_1162;0.999123
824;1162;Node_824_to_1162;0.997219
921;1162;Node_921_to_1162;0.988603
947;1162;Node_947_to_1162;0.992908
963;1162;Node_963_to_1162;0.999007
992;1162;Node_992_to_1162;0.988479
1004;1162;Node_1004_to_1162;0.993923
1051;1162;Node_1051_to_1162;0.994178
1058;1162;Node_1058_to_1162;0.98329
1124;1162;Node_1124_to_1162;0.996664
1143;1162;Node_1143_to_1162;0.991758
1159;1162;Node_1159_to_1162;0.991953
986;1163;Node_986_to_1163;0.989073
23;1164;Node_23_to_1164;0.998237
31;1164;Node_31_to_1164;0.993064
39;1164;Node_39_to_1164;0.995509
57;1164;Node_57_to_1164;0.997188
65;1164;Node_65_to_1164;0.995081
70;1164;Node_70_to_1164;0.994674
161;1164;Node_161_to_1164;0.997737
165;1164;Node_165_to_1164;0.985696
206;1164;Node_206_to_1164;0.99184
252;1164;Node_252_to_1164;0.990809
308;1164;Node_308_to_1164;0.998492
342;1164;Node_342_to_1164;0.989212
379;1164;Node_379_to_1164;0.962249
382;1164;Node_382_to_1164;0.988043
414;1164;Node_414_to_1164;0.989787
417;1164;Node_417_to_1164;0.982839
418;1164;Node_418_to_1164;0.976069
429;1164;Node_429_to_1164;0.989384
436;1164;Node_436_to_1164;0.996126
481;1164;Node_481_to_1164;0.987488
528;1164;Node_528_to_1164;0.99458
563;1164;Node_563_to_1164;0.990791
569;1164;Node_569_to_1164;0.987841
578;1164;Node_578_to_1164;0.991454
624;1164;Node_624_to_1164;0.997237
709;1164;Node_709_to_1164;0.98566
780;1164;Node_780_to_1164;0.994466
811;1164;Node_811_to_1164;0.995089
819;1164;Node_819_to_1164;0.99019
891;1164;Node_891_to_1164;0.993588
898;1164;Node_898_to_1164;0.989565
957;1164;Node_957_to_1164;0.989374
177;1165;Node_177_to_1165;0.986101
204;1165;Node_204_to_1165;0.990985
247;1165;Node_247_to_1165;0.986822
542;1165;Node_542_to_1165;0.987915
661;1165;Node_661_to_1165;0.988515
791;1165;Node_791_to_1165;0.989549
921;1165;Node_921_to_1165;0.993006
1162;1165;Node_1162_to_1165;0.99042
809;1166;Node_809_to_1166;0.990837
494;1167;Node_494_to_1167;0.986294
818;1169;Node_818_to_1169;0.992039
1002;1169;Node_1002_to_1169;0.990345
1048;1169;Node_1048_to_1169;0.988269
1050;1169;Node_1050_to_1169;0.990792
1063;1169;Node_1063_to_1169;0.986183
1122;1169;Node_1122_to_1169;0.986
721;1170;Node_721_to_1170;0.992284
1110;1170;Node_1110_to_1170;0.991101
33;1171;Node_33_to_1171;0.988805
46;1171;Node_46_to_1171;0.989006
167;1171;Node_167_to_1171;0.987651
249;1171;Node_249_to_1171;0.991358
436;1171;Node_436_to_1171;0.987649
673;1171;Node_673_to_1171;0.98835
687;1171;Node_687_to_1171;0.988894
689;1171;Node_689_to_1171;0.991733
711;1171;Node_711_to_1171;0.985826
747;1171;Node_747_to_1171;0.987301
810;1171;Node_810_to_1171;0.98693
847;1171;Node_847_to_1171;0.998722
863;1171;Node_863_to_1171;0.994993
890;1171;Node_890_to_1171;0.985567
33;1172;Node_33_to_1172;0.9929
42;1172;Node_42_to_1172;0.986457
115;1172;Node_115_to_1172;0.986159
119;1172;Node_119_to_1172;0.98784
300;1172;Node_300_to_1172;0.985844
424;1172;Node_424_to_1172;0.994959
637;1172;Node_637_to_1172;0.990369
725;1172;Node_725_to_1172;0.994759
780;1172;Node_780_to_1172;0.990571
814;1172;Node_814_to_1172;0.989633
873;1172;Node_873_to_1172;0.990764
912;1172;Node_912_to_1172;0.989335
977;1172;Node_977_to_1172;0.992996
38;1173;Node_38_to_1173;0.986013
297;1173;Node_297_to_1173;0.985802
684;1173;Node_684_to_1173;0.989722
824;1173;Node_824_to_1173;0.991764
985;1173;Node_985_to_1173;0.992133
198;1174;Node_198_to_1174;0.989088
760;1174;Node_760_to_1174;0.987232
1007;1174;Node_1007_to_1174;0.990736
3;1175;Node_3_to_1175;0.99542
9;1175;Node_9_to_1175;0.996022
27;1175;Node_27_to_1175;0.998341
28;1175;Node_28_to_1175;0.997019
60;1175;Node_60_to_1175;0.998331
69;1175;Node_69_to_1175;0.998716
75;1175;Node_75_to_1175;0.994899
80;1175;Node_80_to_1175;0.99842
100;1175;Node_100_to_1175;0.992123
114;1175;Node_114_to_1175;0.998109
134;1175;Node_134_to_1175;0.990834
189;1175;Node_189_to_1175;0.987457
230;1175;Node_230_to_1175;0.987736
254;1175;Node_254_to_1175;0.997382
267;1175;Node_267_to_1175;0.995648
279;1175;Node_279_to_1175;0.986022
285;1175;Node_285_to_1175;0.992227
286;1175;Node_286_to_1175;0.989387
304;1175;Node_304_to_1175;0.993795
310;1175;Node_310_to_1175;0.99479
447;1175;Node_447_to_1175;0.997058
458;1175;Node_458_to_1175;0.990931
513;1175;Node_513_to_1175;0.995561
620;1175;Node_620_to_1175;0.998034
691;1175;Node_691_to_1175;0.9959
695;1175;Node_695_to_1175;0.99758
701;1175;Node_701_to_1175;0.997621
710;1175;Node_710_to_1175;0.991655
713;1175;Node_713_to_1175;0.990593
715;1175;Node_715_to_1175;0.99558
723;1175;Node_723_to_1175;0.992602
726;1175;Node_726_to_1175;0.992299
737;1175;Node_737_to_1175;0.994199
750;1175;Node_750_to_1175;0.998503
754;1175;Node_754_to_1175;0.988207
759;1175;Node_759_to_1175;0.989025
772;1175;Node_772_to_1175;0.985704
777;1175;Node_777_to_1175;0.99376
797;1175;Node_797_to_1175;0.997769
813;1175;Node_813_to_1175;0.996135
827;1175;Node_827_to_1175;0.989704
836;1175;Node_836_to_1175;0.995723
840;1175;Node_840_to_1175;0.989246
846;1175;Node_846_to_1175;0.986904
854;1175;Node_854_to_1175;0.99294
855;1175;Node_855_to_1175;0.987261
884;1175;Node_884_to_1175;0.989365
892;1175;Node_892_to_1175;0.986535
893;1175;Node_893_to_1175;0.995604
935;1175;Node_935_to_1175;0.997393
945;1175;Node_945_to_1175;0.992362
949;1175;Node_949_to_1175;0.994722
961;1175;Node_961_to_1175;0.992765
995;1175;Node_995_to_1175;0.990442
1003;1175;Node_1003_to_1175;0.994589
1024;1175;Node_1024_to_1175;0.98745
1034;1175;Node_1034_to_1175;0.994184
1036;1175;Node_1036_to_1175;0.995615
1037;1175;Node_1037_to_1175;0.989714
1048;1175;Node_1048_to_1175;0.994823
1050;1175;Node_1050_to_1175;0.990152
1063;1175;Node_1063_to_1175;0.988347
1079;1175;Node_1079_to_1175;0.992315
1111;1175;Node_1111_to_1175;0.991752
1112;1175;Node_1112_to_1175;0.996073
1120;1175;Node_1120_to_1175;0.996391
1122;1175;Node_1122_to_1175;0.989463
1123;1175;Node_1123_to_1175;0.995306
1129;1175;Node_1129_to_1175;0.987631
1131;1175;Node_1131_to_1175;0.994251
1135;1175;Node_1135_to_1175;0.986144
1150;1175;Node_1150_to_1175;0.991126
1151;1175;Node_1151_to_1175;0.986957
287;1177;Node_287_to_1177;0.995628
321;1177;Node_321_to_1177;0.997861
838;1177;Node_838_to_1177;0.988219
955;1177;Node_955_to_1177;0.998258
984;1177;Node_984_to_1177;0.997722
1030;1177;Node_1030_to_1177;0.991153
1064;1177;Node_1064_to_1177;0.994152
1072;1177;Node_1072_to_1177;0.988044
1122;1177;Node_1122_to_1177;0.990243
1141;1177;Node_1141_to_1177;0.990409
1151;1177;Node_1151_to_1177;0.991145
627;1178;Node_627_to_1178;0.934878
674;1179;Node_674_to_1179;0.975422
177;1180;Node_177_to_1180;0.997813
261;1180;Node_261_to_1180;0.989591
378;1180;Node_378_to_1180;0.991078
452;1180;Node_452_to_1180;0.983494
469;1180;Node_469_to_1180;0.990597
630;1180;Node_630_to_1180;0.990251
791;1180;Node_791_to_1180;0.997226
1159;1180;Node_1159_to_1180;0.986176
1162;1180;Node_1162_to_1180;0.996433
3;1181;Node_3_to_1181;0.992724
511;1181;Node_511_to_1181;0.993216
1037;1181;Node_1037_to_1181;0.992578
1090;1181;Node_1090_to_1181;0.986882
1108;1181;Node_1108_to_1181;0.989353
3;1182;Node_3_to_1182;0.997682
9;1182;Node_9_to_1182;0.992934
27;1182;Node_27_to_1182;0.997752
28;1182;Node_28_to_1182;0.995145
69;1182;Node_69_to_1182;0.995893
80;1182;Node_80_to_1182;0.996773
114;1182;Node_114_to_1182;0.995421
134;1182;Node_134_to_1182;0.987315
267;1182;Node_267_to_1182;0.995495
268;1182;Node_268_to_1182;0.988813
279;1182;Node_279_to_1182;0.99716
284;1182;Node_284_to_1182;0.990483
285;1182;Node_285_to_1182;0.986607
286;1182;Node_286_to_1182;0.985975
303;1182;Node_303_to_1182;0.991196
304;1182;Node_304_to_1182;0.995825
311;1182;Node_311_to_1182;0.99048
447;1182;Node_447_to_1182;0.989963
458;1182;Node_458_to_1182;0.991279
488;1182;Node_488_to_1182;0.992924
520;1182;Node_520_to_1182;0.995436
620;1182;Node_620_to_1182;0.997207
641;1182;Node_641_to_1182;0.99436
691;1182;Node_691_to_1182;0.999546
695;1182;Node_695_to_1182;0.994872
699;1182;Node_699_to_1182;0.991908
701;1182;Node_701_to_1182;0.991168
715;1182;Node_715_to_1182;0.988443
717;1182;Node_717_to_1182;0.988364
726;1182;Node_726_to_1182;0.994987
737;1182;Node_737_to_1182;0.987256
741;1182;Node_741_to_1182;0.990181
750;1182;Node_750_to_1182;0.998611
753;1182;Node_753_to_1182;0.985845
759;1182;Node_759_to_1182;0.99413
772;1182;Node_772_to_1182;0.995483
777;1182;Node_777_to_1182;0.993851
797;1182;Node_797_to_1182;0.996998
818;1182;Node_818_to_1182;0.987023
820;1182;Node_820_to_1182;0.989841
826;1182;Node_826_to_1182;0.99031
827;1182;Node_827_to_1182;0.988779
846;1182;Node_846_to_1182;0.994797
854;1182;Node_854_to_1182;0.986389
881;1182;Node_881_to_1182;0.988348
884;1182;Node_884_to_1182;0.995217
925;1182;Node_925_to_1182;0.989953
937;1182;Node_937_to_1182;0.989441
949;1182;Node_949_to_1182;0.993992
961;1182;Node_961_to_1182;0.99205
997;1182;Node_997_to_1182;0.98783
1024;1182;Node_1024_to_1182;0.994377
1036;1182;Node_1036_to_1182;0.997149
1037;1182;Node_1037_to_1182;0.997069
1090;1182;Node_1090_to_1182;0.991258
1111;1182;Node_1111_to_1182;0.987183
1112;1182;Node_1112_to_1182;0.992605
1117;1182;Node_1117_to_1182;0.98861
1129;1182;Node_1129_to_1182;0.995205
1135;1182;Node_1135_to_1182;0.990946
1149;1182;Node_1149_to_1182;0.995592
1150;1182;Node_1150_to_1182;0.995304
1175;1182;Node_1175_to_1182;0.987337
27;1183;Node_27_to_1183;0.986804
60;1183;Node_60_to_1183;0.995698
62;1183;Node_62_to_1183;0.987048
69;1183;Node_69_to_1183;0.990704
80;1183;Node_80_to_1183;0.99072
103;1183;Node_103_to_1183;0.99011
114;1183;Node_114_to_1183;0.987205
189;1183;Node_189_to_1183;0.995525
254;1183;Node_254_to_1183;0.995724
267;1183;Node_267_to_1183;0.997693
281;1183;Node_281_to_1183;0.994709
304;1183;Node_304_to_1183;0.987712
363;1183;Node_363_to_1183;0.985946
431;1183;Node_431_to_1183;0.995038
707;1183;Node_707_to_1183;0.988403
717;1183;Node_717_to_1183;0.992164
797;1183;Node_797_to_1183;0.986494
854;1183;Node_854_to_1183;0.997748
935;1183;Node_935_to_1183;0.986518
945;1183;Node_945_to_1183;0.994231
603;1184;Node_603_to_1184;0.952764
860;1184;Node_860_to_1184;0.988836
1076;1184;Node_1076_to_1184;0.984827
1099;1184;Node_1099_to_1184;0.988907
24;1185;Node_24_to_1185;0.993997
38;1185;Node_38_to_1185;0.992037
64;1185;Node_64_to_1185;0.99817
78;1185;Node_78_to_1185;0.988614
123;1185;Node_123_to_1185;0.994995
127;1185;Node_127_to_1185;0.987607
130;1185;Node_130_to_1185;0.986267
154;1185;Node_154_to_1185;0.985914
168;1185;Node_168_to_1185;0.995572
177;1185;Node_177_to_1185;0.997073
180;1185;Node_180_to_1185;0.988529
182;1185;Node_182_to_1185;0.987593
204;1185;Node_204_to_1185;0.997963
226;1185;Node_226_to_1185;0.992339
228;1185;Node_228_to_1185;0.991848
247;1185;Node_247_to_1185;0.994748
252;1185;Node_252_to_1185;0.990656
261;1185;Node_261_to_1185;0.996482
292;1185;Node_292_to_1185;0.992583
315;1185;Node_315_to_1185;0.991849
365;1185;Node_365_to_1185;0.986174
373;1185;Node_373_to_1185;0.986053
381;1185;Node_381_to_1185;0.997446
401;1185;Node_401_to_1185;0.986061
427;1185;Node_427_to_1185;0.990151
438;1185;Node_438_to_1185;0.990111
506;1185;Node_506_to_1185;0.987038
542;1185;Node_542_to_1185;0.996355
545;1185;Node_545_to_1185;0.990417
546;1185;Node_546_to_1185;0.995986
551;1185;Node_551_to_1185;0.987234
582;1185;Node_582_to_1185;0.993525
588;1185;Node_588_to_1185;0.9944
609;1185;Node_609_to_1185;0.989245
617;1185;Node_617_to_1185;0.99807
627;1185;Node_627_to_1185;0.99537
638;1185;Node_638_to_1185;0.990503
661;1185;Node_661_to_1185;0.994808
666;1185;Node_666_to_1185;0.9914
724;1185;Node_724_to_1185;0.997357
746;1185;Node_746_to_1185;0.989456
791;1185;Node_791_to_1185;0.988564
824;1185;Node_824_to_1185;0.992845
916;1185;Node_916_to_1185;0.994463
927;1185;Node_927_to_1185;0.997753
963;1185;Node_963_to_1185;0.992224
979;1185;Node_979_to_1185;0.986124
992;1185;Node_992_to_1185;0.993562
1152;1185;Node_1152_to_1185;0.995397
1162;1185;Node_1162_to_1185;0.996167
1165;1185;Node_1165_to_1185;0.988312
33;1186;Node_33_to_1186;0.989532
46;1186;Node_46_to_1186;0.996045
84;1186;Node_84_to_1186;0.98852
148;1186;Node_148_to_1186;0.991517
186;1186;Node_186_to_1186;0.989416
265;1186;Node_265_to_1186;0.994547
367;1186;Node_367_to_1186;0.987583
442;1186;Node_442_to_1186;0.988712
1008;1187;Node_1008_to_1187;0.91363
1098;1188;Node_1098_to_1188;0.980253
818;1189;Node_818_to_1189;0.991127
3;1190;Node_3_to_1190;0.988516
43;1190;Node_43_to_1190;0.99043
700;1190;Node_700_to_1190;0.988857
818;1190;Node_818_to_1190;0.992713
1108;1190;Node_1108_to_1190;0.986941
1129;1190;Node_1129_to_1190;0.985646
1182;1190;Node_1182_to_1190;0.986439
66;1191;Node_66_to_1191;0.996138
82;1191;Node_82_to_1191;0.985824
98;1191;Node_98_to_1191;0.990773
166;1191;Node_166_to_1191;0.994134
205;1191;Node_205_to_1191;0.990832
213;1191;Node_213_to_1191;0.993893
235;1191;Node_235_to_1191;0.996724
297;1191;Node_297_to_1191;0.997894
366;1191;Node_366_to_1191;0.989589
371;1191;Node_371_to_1191;0.988346
374;1191;Node_374_to_1191;0.988035
420;1191;Node_420_to_1191;0.989942
608;1191;Node_608_to_1191;0.993676
684;1191;Node_684_to_1191;0.994503
721;1191;Node_721_to_1191;0.989594
833;1191;Node_833_to_1191;0.989578
1083;1191;Node_1083_to_1191;0.986489
1086;1191;Node_1086_to_1191;0.987146
1098;1191;Node_1098_to_1191;0.988242
5;1192;Node_5_to_1192;0.98772
109;1192;Node_109_to_1192;0.989577
143;1192;Node_143_to_1192;0.993626
148;1192;Node_148_to_1192;0.994146
185;1192;Node_185_to_1192;0.998168
232;1192;Node_232_to_1192;0.991895
277;1192;Node_277_to_1192;0.991352
374;1192;Node_374_to_1192;0.99062
575;1192;Node_575_to_1192;0.99394
649;1192;Node_649_to_1192;0.991837
656;1192;Node_656_to_1192;0.991533
721;1192;Node_721_to_1192;0.996568
730;1192;Node_730_to_1192;0.99333
838;1192;Node_838_to_1192;0.994016
857;1192;Node_857_to_1192;0.990043
876;1192;Node_876_to_1192;0.986155
909;1192;Node_909_to_1192;0.989241
987;1192;Node_987_to_1192;0.991983
1081;1192;Node_1081_to_1192;0.993255
1148;1192;Node_1148_to_1192;0.986674
74;1193;Node_74_to_1193;0.989531
267;1193;Node_267_to_1193;0.992028
284;1193;Node_284_to_1193;0.992426
520;1193;Node_520_to_1193;0.994267
699;1193;Node_699_to_1193;0.995254
759;1193;Node_759_to_1193;0.990527
772;1193;Node_772_to_1193;0.996349
854;1193;Node_854_to_1193;0.986243
50;1194;Node_50_to_1194;0.999292
110;1194;Node_110_to_1194;0.992051
127;1194;Node_127_to_1194;0.994113
168;1194;Node_168_to_1194;0.990608
173;1194;Node_173_to_1194;0.997713
247;1194;Node_247_to_1194;0.994654
290;1194;Node_290_to_1194;0.997968
371;1194;Node_371_to_1194;0.98686
381;1194;Node_381_to_1194;0.999046
382;1194;Node_382_to_1194;0.985656
453;1194;Node_453_to_1194;0.98869
456;1194;Node_456_to_1194;0.988778
564;1194;Node_564_to_1194;0.987
570;1194;Node_570_to_1194;0.988912
706;1194;Node_706_to_1194;0.999282
455;1195;Node_455_to_1195;0.988873
656;1195;Node_656_to_1195;0.994331
792;1195;Node_792_to_1195;0.989328
849;1195;Node_849_to_1195;0.993126
922;1195;Node_922_to_1195;0.993658
383;1196;Node_383_to_1196;0.989743
459;1196;Node_459_to_1196;0.987868
500;1196;Node_500_to_1196;0.989288
529;1196;Node_529_to_1196;0.998712
575;1196;Node_575_to_1196;0.985821
848;1196;Node_848_to_1196;0.988014
852;1196;Node_852_to_1196;0.98897
276;1197;Node_276_to_1197;0.990484
865;1197;Node_865_to_1197;0.996873
33;1198;Node_33_to_1198;0.996729
42;1198;Node_42_to_1198;0.988437
88;1198;Node_88_to_1198;0.993204
206;1198;Node_206_to_1198;0.990696
221;1198;Node_221_to_1198;0.989682
249;1198;Node_249_to_1198;0.98753
265;1198;Node_265_to_1198;0.997563
296;1198;Node_296_to_1198;0.997045
367;1198;Node_367_to_1198;0.988875
725;1198;Node_725_to_1198;0.987495
775;1198;Node_775_to_1198;0.992833
780;1198;Node_780_to_1198;0.996778
873;1198;Node_873_to_1198;0.995013
975;1198;Node_975_to_1198;0.995394
977;1198;Node_977_to_1198;0.994273
1002;1198;Node_1002_to_1198;0.995451
1007;1198;Node_1007_to_1198;0.99033
29;1199;Node_29_to_1199;0.98844
31;1199;Node_31_to_1199;0.986231
88;1199;Node_88_to_1199;0.992018
148;1199;Node_148_to_1199;0.98997
165;1199;Node_165_to_1199;0.991525
198;1199;Node_198_to_1199;0.986336
265;1199;Node_265_to_1199;0.98801
